IDRESEAU;LIBELLE;OBSTACLE;CODE_LIGNE;RG_TRONCON;PK;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
52727;19.05;Voie Georges Pompidou;431000;1;011+803;e8ec0522-6667-11e3-a7ff-01f464e0362d;646563.0896999985;6848797.943599999;2.273372436593169;48.73708996314854;48.7370899631,2.27337243659;48.7370899631,2.27337243659;"{""type"": ""Point"", ""coordinates"": [2.273372436593168, 48.73708996312586]}"
69072;;VC 37;830000;1;779+608;e6cc68ba-6667-11e3-a7ff-01f464e0362d;833061.869599998;6285776.783;4.649236631797994;43.65852484169402;43.6585248417,4.6492366318;43.6585248417,4.6492366318;"{""type"": ""Point"", ""coordinates"": [4.649236631797993, 43.65852484167089]}"
50563;;Chemin d'exploitation du Vieux-Fougerat au Couret;608000;1;009+697;e91bb800-6667-11e3-a7ff-01f464e0362d;516569.9047999978;6543184.254799999;0.631097199234172;45.96360846936783;45.9636084694,0.631097199234;45.9636084694,0.631097199234;"{""type"": ""Point"", ""coordinates"": [0.63109719923417, 45.96360846935097]}"
40722;PRO 77-42 - 118980;CD 75;752000;1;052+287;e55d0ac6-6667-11e3-a7ff-01f464e0362d;707066.0421999991;6807884.643100001;3.095413451533185;48.3712271753851;48.3712271754,3.09541345153;48.3712271754,3.09541345153;"{""type"": ""Point"", ""coordinates"": [3.095413451533184, 48.37122717536053]}"
60027;;Chemin communal;095000;1;023+052;e6ed17b8-6667-11e3-a7ff-01f464e0362d;896937.8470999971;6912228.2355;5.706524315497067;49.27930864660701;49.2793086466,5.7065243155;49.2793086466,5.7065243155;"{""type"": ""Point"", ""coordinates"": [5.706524315497067, 49.27930864658704]}"
60219;;RN 62;159000;1;079+727;e90b7cd2-6667-11e3-a7ff-01f464e0362d;1000024.7836000025;6898356.378400002;7.111209880152763;49.11470903162824;49.1147090316,7.11120988015;49.1147090316,7.11120988015;"{""type"": ""Point"", ""coordinates"": [7.111209880152765, 49.11470903160745]}"
130630;Raccordement de Jussy;VC 3;246300;1;071+930;e9994d18-6667-11e3-a7ff-01f464e0362d;717595.4107000008;6956498.4597;3.24378749568618;49.70727776265172;49.7072777627,3.24378749569;49.7072777626,3.24378749569;"{""type"": ""Point"", ""coordinates"": [3.243787495686179, 49.70727776263382]}"
51496;de Billère;;650000;1;218+854;e88d0cf2-6667-11e3-a7ff-01f464e0362d;423763.5033000037;6250870.952599999;-0.403542008796049;43.30341425756116;43.3034142576,-0.403542008796;43.3034142575,-0.403542008796;"{""type"": ""Point"", ""coordinates"": [-0.403542008796051, 43.30341425753717]}"
63547;;Chemin des Cazes;725000;1;581+589;e6aa2dbc-6667-11e3-a7ff-01f464e0362d;702883.8900000006;6359268.2245000005;3.036166870898509;44.33243629142345;44.3324362914,3.0361668709;44.3324362914,3.0361668709;"{""type"": ""Point"", ""coordinates"": [3.036166870898508, 44.33243629140204]}"
173211;PRO 0114 - Bret. Centre Echangeur de Sorigny;Bret. Centre Echangeur de Sorigny;566000;1;011+453;1fe57790-51eb-11e7-95ff-01a864e0362d;523553.5069999993;6686475.182399999;0.666564721243129;47.25511806206712;47.2551180621,0.666564721243;47.255118062,0.666564721243;"{""type"": ""Point"", ""coordinates"": [0.666564721243127, 47.25511806203646]}"
132209;SOUS LIAISON RN 11 CD 948;VOIE DE SOUCHE;538000;1;069+834;e6e9535a-6667-11e3-a7ff-01f464e0362d;437460.189199999;6586536.360100001;-0.41367871926926;46.327655776583576;46.3276557766,-0.413678719269;46.3276557766,-0.413678719269;"{""type"": ""Point"", ""coordinates"": [-0.413678719269261, 46.32765577656778]}"
57821;;;405000;1;017+596;e6f37e64-6667-11e3-a7ff-01f464e0362d;463359.8273999989;6850211.742400002;-0.216893269320345;48.70865637136783;48.7086563714,-0.21689326932;48.7086563713,-0.21689326932;"{""type"": ""Point"", ""coordinates"": [-0.216893269320347, 48.70865637134501]}"
131796;;RD 765;600000;1;208+694;e9311876-6667-11e3-a7ff-01f464e0362d;604181.5319000036;6694645.772300001;1.730841483425155;47.34521245697904;47.345212457,1.73084148343;47.3452124569,1.73084148343;"{""type"": ""Point"", ""coordinates"": [1.730841483425154, 47.34521245694889]}"
41579;;Déviation RN 5 et RN 61;830000;1;111+725;e8bef24e-6667-11e3-a7ff-01f464e0362d;719736.6856999993;6789638.582899999;3.26567653768801;48.206800737893815;48.2068007379,3.26567653769;48.2068007379,3.26567653769;"{""type"": ""Point"", ""coordinates"": [3.265676537688009, 48.20680073786837]}"
69086;;Chemin de la Levée-sur-Canal;830000;1;810+011;e85caefe-6667-11e3-a7ff-01f464e0362d;862268.7304000035;6277701.410100002;5.008553653577103;43.57979766372039;43.5797976637,5.00855365358;43.5797976637,5.00855365358;"{""type"": ""Point"", ""coordinates"": [5.008553653577102, 43.579797663697086]}"
38482;;Rocade Est de Toulouse;640000;1;262+646;e55cb75c-6667-11e3-a7ff-01f464e0362d;578322.1454000026;6275250.959899999;1.494314197893821;43.56588151585894;43.5658815159,1.49431419789;43.5658815158,1.49431419789;"{""type"": ""Point"", ""coordinates"": [1.49431419789382, 43.565881515835585]}"
32343;;CV 15;716000;1;598+359;e67dc262-6667-11e3-a7ff-01f464e0362d;603160.9174999967;6462214.3906;1.765454721574172;45.2524584705509;45.2524584706,1.76545472157;45.2524584705,1.76545472157;"{""type"": ""Point"", ""coordinates"": [1.765454721574171, 45.25245847053201]}"
60570;Pont Becker;CD 18;180000;2;184+570;e9713de6-6667-11e3-a7ff-01f464e0362d;928846.7883000001;6918709.3412999995;6.148167646471936;49.326898005903104;49.3268980059,6.14816764647;49.3268980059,6.14816764647;"{""type"": ""Point"", ""coordinates"": [6.148167646471938, 49.32689800588337]}"
40770;PRO 89-46 - 119003;Rétablissement VC 5;752000;1;096+305;e63e97a0-6667-11e3-a7ff-01f464e0362d;736158.9812000021;6777352.783;3.485716303778224;48.09554852864881;48.0955485286,3.48571630378;48.0955485286,3.48571630378;"{""type"": ""Point"", ""coordinates"": [3.485716303778224, 48.09554852862278]}"
45237;de la Mazière;;695000;1;372+478;e569c274-6667-11e3-a7ff-01f464e0362d;660489.7651999965;6548290.8389;2.48917340385925;46.03322078991049;46.0332207899,2.48917340386;46.0332207899,2.48917340386;"{""type"": ""Point"", ""coordinates"": [2.489173403859249, 46.03322078989383]}"
173254;PRO 0833 - VC5;VC 5;566000;1;083+331;1fe50cf0-51eb-11e7-95ff-01a864e0362d;498337.48210000247;6624172.441500001;0.36085558182628;46.6873088782898;46.6873088783,0.360855581826;46.6873088783,0.360855581826;"{""type"": ""Point"", ""coordinates"": [0.360855581826278, 46.68730887827503]}"
32644;OA n°3251;CD 23 Bailleul;216000;1;042+478;e65f9c00-6667-11e3-a7ff-01f464e0362d;677928.2282999977;7068696.680300001;2.68805103144496;50.71461193263066;50.7146119326,2.68805103144;50.7146119326,2.68805103144;"{""type"": ""Point"", ""coordinates"": [2.688051031444959, 50.714611932617316]}"
64468;;A 35;120000;1;004+850;e6d29986-6667-11e3-a7ff-01f464e0362d;1025785.0446999967;6781695.771000002;7.375013297910426;48.054394247260376;48.0543942473,7.37501329791;48.0543942472,7.37501329791;"{""type"": ""Point"", ""coordinates"": [7.375013297910428, 48.054394247234114]}"
40143;;Rocade urbaine Castres;737000;1;367+290;e891e3ca-6667-11e3-a7ff-01f464e0362d;637199.5273000002;6277305.966200002;2.222564740253755;43.59202812052949;43.5920281205,2.22256474025;43.5920281205,2.22256474025;"{""type"": ""Point"", ""coordinates"": [2.222564740253754, 43.59202812050621]}"
63880;;CD 32 2;001000;1;455+699;e6bb8be2-6667-11e3-a7ff-01f464e0362d;1001403.2041999996;6731247.741500001;7.013770583331755;47.612652397384764;47.6126523974,7.01377058333;47.6126523974,7.01377058333;"{""type"": ""Point"", ""coordinates"": [7.013770583331755, 47.612652397356094]}"
36692;;RD 12;525000;1;022+580;e92947c0-6667-11e3-a7ff-01f464e0362d;349159.9689999968;6623915.0559;-1.5877661241785;46.62354195951698;46.6235419595,-1.58776612418;46.6235419595,-1.58776612418;"{""type"": ""Point"", ""coordinates"": [-1.587766124178502, 46.62354195950201]}"
45462;;;705000;1;358+241;e97c7cea-6667-11e3-a7ff-01f464e0362d;689459.5380000025;6589476.4136000015;2.862795674278197;46.40515720274273;46.4051572027,2.86279567428;46.4051572027,2.86279567428;"{""type"": ""Point"", ""coordinates"": [2.862795674278195, 46.40515720272715]}"
30051;de Cumières;CD 30;070000;1;140+789;e58ef93c-6667-11e3-a7ff-01f464e0362d;769750.6582000032;6883784.8127;3.954189333883074;49.050144325978735;49.050144326,3.95418933388;49.050144326,3.95418933388;"{""type"": ""Point"", ""coordinates"": [3.954189333883074, 49.05014432595763]}"
51700;de Biganos;Raccordement bretelle A 63;655000;1;037+890;e72d0e94-6667-11e3-a7ff-01f464e0362d;386845.1300999969;6401737.282200001;-0.950645977587915;44.6442169564672;44.6442169565,-0.950645977588;44.6442169564,-0.950645977588;"{""type"": ""Point"", ""coordinates"": [-0.950645977587916, 44.64421695644664]}"
46606;de l'A 719 (OA Tiers);A 71;784000;1;003+992;e66b0aa4-6667-11e3-a7ff-01f464e0362d;711393.4601999968;6521469.2086;3.146663473388499;45.79274969967964;45.7927496997,3.14666347339;45.7927496997,3.14666347339;"{""type"": ""Point"", ""coordinates"": [3.146663473388498, 45.792749699662274]}"
38429;St-Jean;;640000;1;228+013;e8bfb768-6667-11e3-a7ff-01f464e0362d;562798.7678999975;6305948.307300001;1.2940730917659;43.83920663282678;43.8392066328,1.29407309177;43.8392066328,1.29407309177;"{""type"": ""Point"", ""coordinates"": [1.294073091765898, 43.83920663280412]}"
47687;;VC 42 de la Chambière;883000;1;034+740;e5b5173c-6667-11e3-a7ff-01f464e0362d;870039.5671000034;6571214.9059000015;5.206175822790584;46.21940828775686;46.2194082878,5.20617582279;46.2194082877,5.20617582279;"{""type"": ""Point"", ""coordinates"": [5.206175822790585, 46.21940828774074]}"
41234;du Château-du-Bois;;753000;1;247+125;e589a888-6667-11e3-a7ff-01f464e0362d;723127.5835999995;6710197.505600002;3.307161400061585;47.49173522443454;47.4917352244,3.30716140006;47.4917352244,3.30716140006;"{""type"": ""Point"", ""coordinates"": [3.307161400061585, 47.491735224405204]}"
37505;;Chemin communal de Maille;570000;3;277+601;e689abdc-6667-11e3-a7ff-01f464e0362d;516624.57349999994;6662765.8363999985;0.584576841277771;47.03988544432669;47.0398854443,0.584576841278;47.0398854443,0.584576841278;"{""type"": ""Point"", ""coordinates"": [0.584576841277769, 47.03988544431296]}"
44463;de la Dragonne;;830000;1;615+883;e5d3c47c-6667-11e3-a7ff-01f464e0362d;849563.3751000017;6428225.749200001;4.896080093632243;44.937073277004615;44.937073277,4.89608009363;44.937073277,4.89608009363;"{""type"": ""Point"", ""coordinates"": [4.896080093632243, 44.93707327698486]}"
50294;de Nersac;CD 41;579000;1;057+391;e91f9ac0-6667-11e3-a7ff-01f464e0362d;470084.22670000046;6507947.771299999;0.048267627710731;45.63238535650948;45.6323853565,0.0482676277107;45.6323853565,0.0482676277107;"{""type"": ""Point"", ""coordinates"": [0.048267627710729, 45.632385356491675]}"
63438;;Ex Chemin de la Basse KM sur V1;679000;1;472+122;e990a61a-6667-11e3-a7ff-01f464e0362d;686273.1583999991;6175997.158300001;2.83272097503054;42.68346532093409;42.6834653209,2.83272097503;42.6834653209,2.83272097503;"{""type"": ""Point"", ""coordinates"": [2.832720975030539, 42.68346532090872]}"
41547;Voies V2BisM;CV 12;830000;1;085+866;e696f85c-6667-11e3-a7ff-01f464e0362d;702203.8642000034;6806165.549800001;3.029750258741687;48.355795411334995;48.3557954113,3.02975025874;48.3557954113,3.02975025874;"{""type"": ""Point"", ""coordinates"": [3.029750258741686, 48.355795411310325]}"
114433;;RD1;005000;1;064+343;e9150122-6667-11e3-a7ff-01f464e0362d;729003.3496000022;6886393.774900001;3.396961363872717;49.076736612299484;49.0767366123,3.39696136387;49.0767366123,3.39696136387;"{""type"": ""Point"", ""coordinates"": [3.396961363872717, 49.07673661227852]}"
47856;Viaduc de Bellegrade;A 42;890000;1;133+432;e88abf98-6667-11e3-a7ff-01f464e0362d;917604.365199998;6559906.266199999;5.817603889880042;46.10400335961597;46.1040033596,5.81760388988;46.1040033596,5.81760388988;"{""type"": ""Point"", ""coordinates"": [5.817603889880042, 46.104003359599524]}"
57193;de Glos;CD 519;366000;1;186+525;e6e9d930-6667-11e3-a7ff-01f464e0362d;501135.4522999972;6895220.006999999;0.275081037350935;49.12589551940716;49.1258955194,0.275081037351;49.1258955194,0.275081037351;"{""type"": ""Point"", ""coordinates"": [0.275081037350933, 49.12589551938643]}"
53178;Autoroute à Savigny;A6;570000;1;022+465;e6f3c03e-6667-11e3-a7ff-01f464e0362d;651686.8571000025;6841366.169100001;2.343881003386624;48.67065157953759;48.6706515795,2.34388100339;48.6706515795,2.34388100339;"{""type"": ""Point"", ""coordinates"": [2.343881003386623, 48.67065157951456]}"
43661;;Chemin de St-André;800000;1;687+978;e935bc3e-6667-11e3-a7ff-01f464e0362d;830781.7126000002;6364964.554000001;4.641382591495361;44.371482083970925;44.371482084,4.6413825915;44.3714820839,4.6413825915;"{""type"": ""Point"", ""coordinates"": [4.641382591495361, 44.37148208394963]}"
52578;des Jardies;;420000;1;008+001;e5e9b5d0-6667-11e3-a7ff-01f464e0362d;643862.4268999994;6857681.039999999;2.235481973305244;48.81675025302497;48.816750253,2.23548197331;48.816750253,2.23548197331;"{""type"": ""Point"", ""coordinates"": [2.235481973305243, 48.81675025300271]}"
60332;;Rue à Bliesbruck;170000;1;010+187;e5f5a514-6667-11e3-a7ff-01f464e0362d;1005324.5430999994;6898795.951200001;7.184016156244263;49.116154043992125;49.116154044,7.18401615624;49.116154044,7.18401615624;"{""type"": ""Point"", ""coordinates"": [7.184016156244264, 49.11615404397136]}"
65642;;;830000;1;236+878;e931d5c4-6667-11e3-a7ff-01f464e0362d;795247.6330000013;6727769.293400001;4.268647176135007;47.64342158015338;47.6434215802,4.26864717614;47.6434215801,4.26864717614;"{""type"": ""Point"", ""coordinates"": [4.268647176135007, 47.64342158012489]}"
130594;du Pileau;Chemin communal;420000;1;443+307;e6752da4-6667-11e3-a7ff-01f464e0362d;300583.1437000036;6825569.081300002;-2.40128693503168;48.407417944122464;48.4074179441,-2.40128693503;48.4074179441,-2.40128693503;"{""type"": ""Point"", ""coordinates"": [-2.401286935031684, 48.40741794409807]}"
47480;;;798000;1;053+383;e8f1af0c-6667-11e3-a7ff-01f464e0362d;770872.6916000023;6439345.190099999;3.900225210167861;45.049720844389796;45.0497208444,3.90022521017;45.0497208444,3.90022521017;"{""type"": ""Point"", ""coordinates"": [3.900225210167861, 45.04972084437035]}"
64634;;CD 91;140000;1;092+588;e9084276-6667-11e3-a7ff-01f464e0362d;982430.0280999988;6870173.546300001;6.851684089412587;48.869582619474166;48.8695826195,6.85168408941;48.8695826195,6.85168408941;"{""type"": ""Point"", ""coordinates"": [6.851684089412589, 48.86958261945216]}"
31251;;Chemin rural;590000;2;525+113;e6c84b1e-6667-11e3-a7ff-01f464e0362d;580702.9219999984;6432402.192699999;1.486498410300654;44.98055076972606;44.9805507697,1.4864984103;44.9805507697,1.4864984103;"{""type"": ""Point"", ""coordinates"": [1.486498410300653, 44.980550769706404]}"
36437;Accès ZI de montoir;;515000;1;484+510;e9698f30-6667-11e3-a7ff-01f464e0362d;314257.6420999989;6703980.064300001;-2.110636140217286;47.32375929582216;47.3237592958,-2.11063614022;47.3237592958,-2.11063614022;"{""type"": ""Point"", ""coordinates"": [-2.110636140217289, 47.323759295791874]}"
63627;;Rue du Moulin;669000;1;005+461;e5760836-6667-11e3-a7ff-01f464e0362d;643893.3924999982;6163210.689800002;2.317632161386529;42.56646148755082;42.5664614876,2.31763216139;42.5664614875,2.31763216139;"{""type"": ""Point"", ""coordinates"": [2.317632161386528, 42.56646148752518]}"
30033;La Croix-Billard;Chemin de Morlot;070000;1;114+691;e588809c-6667-11e3-a7ff-01f464e0362d;745649.2140000015;6885648.5865;3.624700553674964;49.06906821651484;49.0690682165,3.62470055367;49.0690682165,3.62470055367;"{""type"": ""Point"", ""coordinates"": [3.624700553674963, 49.06906821649385]}"
133438;;CD 163;286614;1;002+150;e9aa2866-6667-11e3-a7ff-01f464e0362d;689405.6930999979;7046159.2874;2.85086751698097;50.512650951032924;50.512650951,2.85086751698;50.512650951,2.85086751698;"{""type"": ""Point"", ""coordinates"": [2.85086751698097, 50.51265095101869]}"
60352;;CV;172000;1;020+095;e63583ec-6667-11e3-a7ff-01f464e0362d;966228.1374000013;6889051.2104;6.642918980005106;49.04605815067664;49.0460581507,6.64291898001;49.0460581507,6.64291898001;"{""type"": ""Point"", ""coordinates"": [6.642918980005108, 49.046058150655526]}"
39138;;;672000;1;082+867;e614efe4-6667-11e3-a7ff-01f464e0362d;586567.930399999;6208224.353500001;1.610917700194025;42.96441246991663;42.9644124699,1.61091770019;42.9644124699,1.61091770019;"{""type"": ""Point"", ""coordinates"": [1.610917700194024, 42.964412469891876]}"
31739;DDE;Chemin de Marquise à Bouquet;621000;1;144+353;e676d14e-6667-11e3-a7ff-01f464e0362d;581350.6312000006;6450763.3072;1.490260497198745;45.14595369150603;45.1459536915,1.4902604972;45.1459536915,1.4902604972;"{""type"": ""Point"", ""coordinates"": [1.490260497198745, 45.14595369148684]}"
32019;;;712000;1;408+050;e8e8b50c-6667-11e3-a7ff-01f464e0362d;633454.4166999981;6544436.9903;2.140198778290874;45.99640552895569;45.996405529,2.14019877829;45.9964055289,2.14019877829;"{""type"": ""Point"", ""coordinates"": [2.140198778290873, 45.996405528938915]}"
40282;;Chemin Route-Royale;226310;1;039+547;e595d6e4-6667-11e3-a7ff-01f464e0362d;685143.9734999985;6855435.7621;2.797753398311949;48.79883016185622;48.7988301619,2.79775339831;48.7988301618,2.79775339831;"{""type"": ""Point"", ""coordinates"": [2.797753398311948, 48.798830161833855]}"
32478;;Chemin d'exploitation;719000;1;629+261;e913bb16-6667-11e3-a7ff-01f464e0362d;588834.2831000015;6426791.944400001;1.590906887295301;44.9314015916254;44.9314015916,1.5909068873;44.9314015916,1.5909068873;"{""type"": ""Point"", ""coordinates"": [1.5909068872953, 44.93140159160562]}"
63310;;RD 54 AVENUE DE ST GENIES;810000;1;057+049;e9686610-6667-11e3-a7ff-01f464e0362d;787726.4758000001;6287388.438200001;4.087691211517337;43.68009388626566;43.6800938863,4.08769121152;43.6800938862,4.08769121152;"{""type"": ""Point"", ""coordinates"": [4.087691211517336, 43.68009388624259]}"
174320;PRO 1283;VC3;408000;1;128+256;ff7a6314-6b9b-11e7-beff-010c64e0362d;405185.28589999676;6777491.152800001;-0.957014073067266;48.03130714653905;48.0313071465,-0.957014073067;48.0313071465,-0.957014073067;"{""type"": ""Point"", ""coordinates"": [-0.957014073067268, 48.03130714651266]}"
57699;;Chemin d'exploitation;379000;1;038+868;e6634290-6667-11e3-a7ff-01f464e0362d;481975.9792999998;6916379.729499999;0.00178710073079;49.309758035294514;49.3097580353,0.00178710073079;49.3097580353,0.00178710073079;"{""type"": ""Point"", ""coordinates"": [0.001787100730787, 49.30975803527471]}"
34848;de la Trottinais;Voie communale;468000;1;396+473;e57fb202-6667-11e3-a7ff-01f464e0362d;344012.25400000066;6768761.5638;-1.769185459264153;47.92246278466607;47.9224627847,-1.76918545926;47.9224627846,-1.76918545926;"{""type"": ""Point"", ""coordinates"": [-1.769185459264157, 47.92246278463909]}"
59697;;A 33 doublement;070000;1;370+460;e940de1e-6667-11e3-a7ff-01f464e0362d;947090.5782999992;6838819.9065999985;6.352218622889037;48.60236902584108;48.6023690258,6.35221862289;48.6023690258,6.35221862289;"{""type"": ""Point"", ""coordinates"": [6.352218622889037, 48.6023690258177]}"
35772;Langlade;;450000;1;305+615;e580ab30-6667-11e3-a7ff-01f464e0362d;434185.3628000021;6713440.9881;-0.529921240194323;47.467844896103635;47.4678448961,-0.529921240194;47.4678448961,-0.529921240194;"{""type"": ""Point"", ""coordinates"": [-0.529921240194325, 47.46784489607416]}"
