IDRESEAU;LIBELLE;CODE_LIGNE;LONGUEUR;OBSTACLE;RG_TRONCON;PK;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
69521;Matheron;935000;90;;1;857+113;e5ae81a6-6667-11e3-a7ff-01f464e0362d;876846.9346000031;6250767.423500001;5.179713014790047;43.33408730229356;43.3340873023,5.17971301479;43.3340873023,5.17971301479;"{""type"": ""Point"", ""coordinates"": [5.179713014790047, 43.33408730226965]}"
39535;Baute;718000;186;Gabarit à 1 voie;1;288+641;e909c57a-6667-11e3-a7ff-01f464e0362d;618799.4804999977;6348165.549699999;1.983512710778457;44.22779975066274;44.2277997507,1.98351271078;44.2277997506,1.98351271078;"{""type"": ""Point"", ""coordinates"": [1.983512710778456, 44.22779975064107]}"
38899;Sarrouilles;650000;532;Gabarit à 2 voies;1;149+968;e6622ad4-6667-11e3-a7ff-01f464e0362d;466508.7082000002;6240624.060199998;0.127210022846212;43.22658894977093;43.2265889498,0.127210022846;43.2265889497,0.127210022846;"{""type"": ""Point"", ""coordinates"": [0.127210022846211, 43.22658894974676]}"
172628;Tranchée couverte de Manduel;800390;1217;Gabarit à 2 voies;1;007+120;a02a24a0-1b2f-11e7-87ff-01d464e0362d;819881.4840999991;6303958.501899999;4.49016534214371;43.82445811433564;43.8244581143,4.49016534214;43.8244581143,4.49016534214;"{""type"": ""Point"", ""coordinates"": [4.49016534214371, 43.82445811431292]}"
51900;Compaito;660000;111;Gabarit à 1 voie;1;207+967;e902347c-6667-11e3-a7ff-01f464e0362d;339220.438000001;6268252.042599998;-1.455331536030275;43.42175295104744;43.421752951,-1.45533153603;43.421752951,-1.45533153603;"{""type"": ""Point"", ""coordinates"": [-1.455331536030277, 43.421752951023734]}"
31190;Planchetorte;590000;266;Gabarit à 2 voies;2;502+988;e98209fc-6667-11e3-a7ff-01f464e0362d;583628.2791000009;6449231.662099998;1.519600636813588;45.13255339873058;45.1325533987,1.51960063681;45.1325533987,1.51960063681;"{""type"": ""Point"", ""coordinates"": [1.519600636813587, 45.13255339871136]}"
51215;La Réole 2;640000;299;Gabarit à 2 voies;1;059+889;e714fdb0-6667-11e3-a7ff-01f464e0362d;458879.0128000006;6391449.777600002;-0.03793426161449;44.58038054046657;44.5803805405,-0.0379342616145;44.5803805404,-0.0379342616145;"{""type"": ""Point"", ""coordinates"": [-0.037934261614491, 44.58038054044582]}"
66395;Le Chevreuil;850000;83;Gabarit à 2 voies;1;424+545;e64e4496-6667-11e3-a7ff-01f464e0362d;929275.6590000018;6642620.477600001;6.009384812107819;46.84441821058651;46.8444182106,6.00938481211;46.8444182106,6.00938481211;"{""type"": ""Point"", ""coordinates"": [6.009384812107821, 46.84441821057221]}"
46739;de Sauviat;785000;254;Gabarit à 1 voie;1;416+755;e94c5da6-6667-11e3-a7ff-01f464e0362d;741259.2846999988;6513134.320300002;3.53038628238783;45.71654250115613;45.7165425012,3.53038628239;45.7165425011,3.53038628239;"{""type"": ""Point"", ""coordinates"": [3.53038628238783, 45.71654250113855]}"
48459;Arbine;899000;31;Gabarit à 2 voies;1;034+366;e6c9dfa2-6667-11e3-a7ff-01f464e0362d;968777.2269999981;6507858.5801;6.450009264076504;45.617401318149746;45.6174013181,6.45000926408;45.6174013181,6.45000926408;"{""type"": ""Point"", ""coordinates"": [6.450009264076505, 45.61740131813191]}"
52893;Fontenay-Nord;431000;306;Gabarit à 2 voies;1;006+380;e579630a-6667-11e3-a7ff-01f464e0362d;647692.7531000003;6854036.162799999;2.288090434534755;48.78429295551191;48.7842929555,2.28809043453;48.7842929555,2.28809043453;"{""type"": ""Point"", ""coordinates"": [2.288090434534754, 48.78429295548947]}"
63659;Alliege;790000;50;;1;644+537;e6b0473c-6667-11e3-a7ff-01f464e0362d;778027.1871000007;6357822.129000001;3.978264450228952;44.31507449631601;44.3150744963,3.97826445023;44.3150744963,3.97826445023;"{""type"": ""Point"", ""coordinates"": [3.978264450228951, 44.31507449629456]}"
50654;Thiviers;611000;402;Gabarit à 2 voies;1;463+874;e682fb7e-6667-11e3-a7ff-01f464e0362d;537152.8628000021;6481760.2632;0.917696873963385;45.41593918809772;45.4159391881,0.917696873963;45.4159391881,0.917696873963;"{""type"": ""Point"", ""coordinates"": [0.917696873963383, 45.415939188079285]}"
59414;Bruyères;062000;146;Gabarit à 1 voie (2 tubes décalés);1;018+959;e5d13cc0-6667-11e3-a7ff-01f464e0362d;975889.1667999998;6796072.047800001;6.71510605848107;48.20657861702549;48.206578617,6.71510605848;48.206578617,6.71510605848;"{""type"": ""Point"", ""coordinates"": [6.715106058481072, 48.20657861700003]}"
32026;Laubard;712000;48;Gabarit à 1 voie;1;410+779;e9910fce-6667-11e3-a7ff-01f464e0362d;634488.0746999979;6542252.9070999995;2.153855491843424;45.9768397178063;45.9768397178,2.15385549184;45.9768397178,2.15385549184;"{""type"": ""Point"", ""coordinates"": [2.153855491843423, 45.97683971778948]}"
46667;Granetias;784000;84;Gabarit à 1 voie;1;048+431;e6e29782-6667-11e3-a7ff-01f464e0362d;744469.6415000036;6529475.758200001;3.573178717726985;45.86348985021871;45.8634898502,3.57317871773;45.8634898502,3.57317871773;"{""type"": ""Point"", ""coordinates"": [3.573178717726985, 45.86348985020155]}"
46053;Chambezon;720000;178;Gabarit à 1 voie;1;400+126;e69011d2-6667-11e3-a7ff-01f464e0362d;718212.8426999971;6475094.784000002;3.23268713181094;45.3750137239287;45.3750137239,3.23268713181;45.3750137239,3.23268713181;"{""type"": ""Point"", ""coordinates"": [3.232687131810939, 45.37501372391015]}"
69523;Pointe-des-Fèves 2;935000;50;;1;857+952;e8911f2e-6667-11e3-a7ff-01f464e0362d;877637.8475999981;6250505.731699999;5.189366958013649;43.33153723819265;43.3315372382,5.18936695801;43.3315372382,5.18936695801;"{""type"": ""Point"", ""coordinates"": [5.189366958013649, 43.33153723816875]}"
32353;Mainchon 1;716000;59;Gabarit à 2 voies;1;605+499;e62b060c-6667-11e3-a7ff-01f464e0362d;606653.9699999988;6466933.763500001;1.809071401822106;45.29543131586952;45.2954313159,1.80907140182;45.2954313159,1.80907140182;"{""type"": ""Point"", ""coordinates"": [1.809071401822105, 45.29543131585076]}"
32152;Tranchée couverte 77;713000;62;Gabarit à 1 voie;1;445+853;e60b01ca-6667-11e3-a7ff-01f464e0362d;607684.9275000021;6507665.7663;1.814420653840219;45.66230606079035;45.6623060608,1.81442065384;45.6623060608,1.81442065384;"{""type"": ""Point"", ""coordinates"": [1.814420653840218, 45.662306060772615]}"
45092;St-Roman;912000;317;Gabarit à 1 voie;1;084+420;e90b1f58-6667-11e3-a7ff-01f464e0362d;901264.2713999972;6386854.075100001;5.534292496517125;44.55169127344907;44.5516912734,5.53429249652;44.5516912734,5.53429249652;"{""type"": ""Point"", ""coordinates"": [5.534292496517124, 44.55169127342826]}"
52068;Bélair;664000;570;Gabarit à 1 voie;1;233+127;e97e9d62-6667-11e3-a7ff-01f464e0362d;420099.2008000016;6235449.342700001;-0.440359962252117;43.163396213199164;43.1633962132,-0.440359962252;43.1633962132,-0.440359962252;"{""type"": ""Point"", ""coordinates"": [-0.440359962252118, 43.16339621317484]}"
69541;Arenc;940100;532;;1;000+129;e6e4d16a-6667-11e3-a7ff-01f464e0362d;891379.9277999997;6250431.7826999985;5.358612257750006;43.32731265973758;43.3273126597,5.35861225775;43.3273126597,5.35861225775;"{""type"": ""Point"", ""coordinates"": [5.358612257750005, 43.327312659713655]}"
43717;Bleyzac;804000;101;Gabarit à 1 voie;1;649+879;e63946d6-6667-11e3-a7ff-01f464e0362d;834109.869099997;6401646.362799998;4.693009516366696;44.700995961005695;44.700995961,4.69300951637;44.700995961,4.69300951637;"{""type"": ""Point"", ""coordinates"": [4.693009516366695, 44.70099596098527]}"
42306;Messiez;752000;1881;Gabarit à 2 voies;1;440+480;e601dc58-6667-11e3-a7ff-01f464e0362d;859740.2725000009;6486695.3037;5.044227296793028;45.46109296821946;45.4610929682,5.04422729679;45.4610929682,5.04422729679;"{""type"": ""Point"", ""coordinates"": [5.044227296793029, 45.46109296820117]}"
